Algeria,DZA,VNF_e2012-2015_n14172_x0003048W_y358292N_v1.0,-9999,35.829178,-0.304793,0.035815944,1703.64,1.82227,95.1662,331,refinery
Algeria,DZA,VNF_e2012-2015_n14171_x0003246W_y358234N_v1.0,-9999,35.8234,-0.324599,0.017937119,1760.91,1.85272,53.9634,328,refinery
Algeria,DZA,VNF_e2012-2015_n14824_x0031174E_y366726N_v1.0,-9999,36.672649,3.117397,0.001447438,1711.17,1.6015,7.57576,330,refinery
